"experience","subscribe","hashedEmail","played_hours","name","gender","Age","start_time","end_time","original_start_time","original_end_time"
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"27/06/2024 22:59","27/06/2024 23:13",1.71953e+12,1.71953e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"04/05/2024 21:38","04/05/2024 21:41",1.71486e+12,1.71486e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"05/05/2024 22:18","05/05/2024 22:22",1.71495e+12,1.71495e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"18/05/2024 02:45","18/05/2024 04:13",1.716e+12,1.71601e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"07/05/2024 23:29","07/05/2024 23:37",1.71512e+12,1.71513e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"04/05/2024 22:36","04/05/2024 22:49",1.71486e+12,1.71486e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"20/05/2024 23:34","21/05/2024 00:24",1.71625e+12,1.71625e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"16/05/2024 23:33","16/05/2024 23:54",1.7159e+12,1.7159e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"10/05/2024 03:31","10/05/2024 04:50",1.71531e+12,1.71532e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"14/05/2024 22:24","14/05/2024 22:34",1.71573e+12,1.71573e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"13/05/2024 05:14","13/05/2024 06:06",1.71558e+12,1.71558e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"22/06/2024 03:32","22/06/2024 03:41",1.71903e+12,1.71903e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"08/05/2024 02:46","08/05/2024 02:59",1.71514e+12,1.71514e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"22/05/2024 02:49","22/05/2024 03:45",1.71635e+12,1.71635e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"17/06/2024 23:48","18/06/2024 01:20",1.71867e+12,1.71867e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"09/05/2024 05:30","09/05/2024 05:40",1.71523e+12,1.71523e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"14/05/2024 00:32","14/05/2024 00:45",1.71565e+12,1.71565e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"26/06/2024 05:00","26/06/2024 05:13",1.71938e+12,1.71938e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"12/05/2024 04:33","12/05/2024 04:53",1.71549e+12,1.71549e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"28/04/2024 17:57","28/04/2024 18:13",1.71433e+12,1.71433e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"14/06/2024 04:28","14/06/2024 05:32",1.71834e+12,1.71834e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"15/05/2024 02:26","15/05/2024 02:59",1.71574e+12,1.71574e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"15/05/2024 03:58","15/05/2024 04:12",1.71575e+12,1.71575e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"01/06/2024 18:27","01/06/2024 18:36",1.71727e+12,1.71727e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"22/05/2024 00:16","22/05/2024 00:26",1.71634e+12,1.71634e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"13/05/2024 01:39","13/05/2024 01:56",1.71556e+12,1.71557e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"02/06/2024 18:40","02/06/2024 19:35",1.71735e+12,1.71736e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"13/05/2024 00:20","13/05/2024 01:30",1.71556e+12,1.71556e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"07/05/2024 18:49","07/05/2024 19:07",1.71511e+12,1.71511e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"27/06/2024 04:10","27/06/2024 04:57",1.71946e+12,1.71946e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"21/05/2024 03:36","21/05/2024 04:20",1.71626e+12,1.71627e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"19/05/2024 05:00","19/05/2024 05:12",1.71609e+12,1.7161e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"13/06/2024 22:28","13/06/2024 22:57",1.71832e+12,1.71832e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"23/05/2024 03:23","23/05/2024 03:48",1.71643e+12,1.71644e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"27/06/2024 22:29","27/06/2024 22:45",1.71953e+12,1.71953e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"18/06/2024 05:22","18/06/2024 05:49",1.71869e+12,1.71869e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"22/05/2024 04:28","22/05/2024 04:52",1.71635e+12,1.71635e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"05/05/2024 22:08","05/05/2024 22:13",1.71495e+12,1.71495e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"16/04/2024 05:04","16/04/2024 05:16",1.71324e+12,1.71324e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"28/05/2024 03:58","28/05/2024 04:04",1.71687e+12,1.71687e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"10/05/2024 23:01","10/05/2024 23:07",1.71538e+12,1.71538e+12
"Amateur",TRUE,"36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686",53.9,"Alex","Male",17,"20/05/2024 02:26","20/05/2024 02:45",1.71617e+12,1.71617e+12
"Veteran",TRUE,"1edebbf13898dbe99da5ee743b1fd9cbfdc6d69f1180dd6261da662bacb1a7e5",0,"Will","Male",17,NA,NA,NA,NA
"Veteran",TRUE,"a56b4b044e562fcf7765387d53c9e6543c42595fb4318627989942ab5979f9d6",0,"Hadi","Male",22,NA,NA,NA,NA
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"30/06/2024 18:12","30/06/2024 18:24",1.71977e+12,1.71977e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"25/07/2024 03:22","25/07/2024 03:58",1.72188e+12,1.72188e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"23/06/2024 15:08","23/06/2024 17:10",1.71916e+12,1.71916e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"04/07/2024 02:25","04/07/2024 04:05",1.72006e+12,1.72007e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"26/06/2024 01:58","26/06/2024 03:35",1.71937e+12,1.71937e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"07/07/2024 15:52","07/07/2024 16:33",1.72037e+12,1.72037e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"29/06/2024 21:26","30/06/2024 00:00",1.7197e+12,1.71971e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"25/07/2024 02:43","25/07/2024 02:57",1.72188e+12,1.72188e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"05/05/2024 15:46","05/05/2024 16:29",1.71492e+12,1.71493e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"17/08/2024 04:48","17/08/2024 05:11",1.72387e+12,1.72387e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"01/08/2024 04:31","01/08/2024 05:52",1.72249e+12,1.72249e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"26/06/2024 00:21","26/06/2024 01:16",1.71936e+12,1.71936e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"25/06/2024 04:48","25/06/2024 05:13",1.71929e+12,1.71929e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"24/07/2024 00:00","24/07/2024 00:34",1.72178e+12,1.72178e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"02/05/2024 02:34","02/05/2024 03:43",1.71462e+12,1.71462e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"24/05/2024 02:26","24/05/2024 03:59",1.71652e+12,1.71652e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"25/05/2024 00:12","25/05/2024 01:30",1.7166e+12,1.7166e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"22/04/2024 21:02","22/04/2024 21:29",1.71382e+12,1.71382e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"09/05/2024 01:08","09/05/2024 02:19",1.71522e+12,1.71522e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"02/06/2024 03:11","02/06/2024 05:43",1.7173e+12,1.71731e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"14/05/2024 02:31","14/05/2024 03:34",1.71565e+12,1.71566e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"20/07/2024 00:58","20/07/2024 01:40",1.72144e+12,1.72144e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"11/05/2024 15:22","11/05/2024 15:36",1.71544e+12,1.71544e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"18/05/2024 16:01","18/05/2024 16:07",1.71605e+12,1.71605e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"26/05/2024 18:54","26/05/2024 20:28",1.71675e+12,1.71676e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"21/05/2024 02:49","21/05/2024 03:22",1.71626e+12,1.71626e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"23/04/2024 02:29","23/04/2024 02:44",1.71384e+12,1.71384e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"20/05/2024 23:02","21/05/2024 00:08",1.71625e+12,1.71625e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"03/06/2024 00:46","03/06/2024 01:13",1.71738e+12,1.71738e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"01/05/2024 02:41","01/05/2024 03:24",1.71453e+12,1.71453e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"14/06/2024 21:25","14/06/2024 22:16",1.7184e+12,1.7184e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"23/07/2024 03:51","23/07/2024 05:25",1.72171e+12,1.72171e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"07/05/2024 00:25","07/05/2024 01:41",1.71504e+12,1.71505e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"10/07/2024 04:29","10/07/2024 05:27",1.72059e+12,1.72059e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"17/07/2024 03:59","17/07/2024 05:04",1.72119e+12,1.72119e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"09/07/2024 02:31","09/07/2024 05:23",1.72049e+12,1.7205e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"28/05/2024 01:17","28/05/2024 01:31",1.71686e+12,1.71686e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"19/05/2024 19:12","19/05/2024 20:52",1.71615e+12,1.71615e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"25/05/2024 14:56","25/05/2024 16:26",1.71665e+12,1.71665e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"30/06/2024 15:33","30/06/2024 16:50",1.71976e+12,1.71977e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"11/05/2024 16:01","11/05/2024 17:41",1.71544e+12,1.71545e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"17/06/2024 23:51","18/06/2024 00:57",1.71867e+12,1.71867e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"12/06/2024 04:24","12/06/2024 05:00",1.71817e+12,1.71817e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"14/07/2024 18:25","14/07/2024 19:13",1.72098e+12,1.72098e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"03/07/2024 03:32","03/07/2024 05:19",1.71998e+12,1.71998e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"01/06/2024 18:11","01/06/2024 18:28",1.71727e+12,1.71727e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"01/08/2024 02:14","01/08/2024 03:57",1.72248e+12,1.72248e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"02/06/2024 19:40","02/06/2024 21:55",1.71736e+12,1.71737e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"25/06/2024 02:00","25/06/2024 02:14",1.71928e+12,1.71928e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"17/05/2024 04:12","17/05/2024 05:43",1.71592e+12,1.71592e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"27/07/2024 15:54","27/07/2024 17:16",1.7221e+12,1.7221e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"23/06/2024 20:01","23/06/2024 21:30",1.71917e+12,1.71918e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"20/08/2024 02:33","20/08/2024 03:35",1.72412e+12,1.72412e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"09/06/2024 20:57","09/06/2024 22:07",1.71797e+12,1.71797e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"04/05/2024 15:20","04/05/2024 15:34",1.71484e+12,1.71484e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"28/04/2024 04:20","28/04/2024 04:30",1.71428e+12,1.71428e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"24/06/2024 02:51","24/06/2024 03:26",1.7192e+12,1.7192e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"19/05/2024 14:46","19/05/2024 17:01",1.71613e+12,1.71614e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"20/05/2024 14:56","20/05/2024 15:57",1.71622e+12,1.71622e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"17/06/2024 02:25","17/06/2024 03:38",1.71859e+12,1.7186e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"19/08/2024 03:52","19/08/2024 04:48",1.72404e+12,1.72404e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"08/06/2024 14:13","08/06/2024 15:19",1.71786e+12,1.71786e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"11/06/2024 00:28","11/06/2024 01:25",1.71807e+12,1.71807e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"01/06/2024 02:29","01/06/2024 04:00",1.71721e+12,1.71721e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"15/06/2024 14:59","15/06/2024 16:34",1.71846e+12,1.71847e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"06/07/2024 19:04","06/07/2024 20:01",1.72029e+12,1.7203e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"08/06/2024 22:03","08/06/2024 23:46",1.71788e+12,1.71789e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"20/07/2024 04:02","20/07/2024 05:39",1.72145e+12,1.72145e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"27/05/2024 00:37","27/05/2024 01:11",1.71677e+12,1.71677e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"08/07/2024 04:25","08/07/2024 05:32",1.72041e+12,1.72042e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"23/05/2024 01:48","23/05/2024 02:10",1.71643e+12,1.71643e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"17/08/2024 15:34","17/08/2024 16:27",1.72391e+12,1.72391e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"28/07/2024 05:01","28/07/2024 05:34",1.72214e+12,1.72214e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"29/07/2024 04:20","29/07/2024 04:29",1.72223e+12,1.72223e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"28/06/2024 03:21","28/06/2024 03:41",1.71954e+12,1.71955e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"11/08/2024 05:26","11/08/2024 05:35",1.72335e+12,1.72335e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"08/07/2024 03:30","08/07/2024 03:52",1.72041e+12,1.72041e+12
"Regular",TRUE,"bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf",223.1,"Hiroshi","Male",17,"04/07/2024 00:08","04/07/2024 01:45",1.72005e+12,1.72006e+12
